fs_code,trade_date,rzye,rqyl,rzje,rqmcl,rzrqye
,20200706,12035.02,379.02,1881.4,45.72,12414.04
,20200703,11667.63,359.39,1319.93,38.34,12027.02
,20200702,11550.08,351.27,1174.51,37.59,11901.35
,20200701,11421.49,339.73,1036.89,39.1,11761.21
,20200630,11313.35,322.74,864.2,33.56,11636.09
,20200629,11193.71,309.53,725.56,23.2,11503.24
,20200624,11104.95,309.96,687.07,26.97,11414.91
,20200623,11155.66,311.82,754.36,30.9,11467.48
,20200622,11114.27,303.24,862.5,27.92,11417.51
,20200619,11007.36,297.11,754.71,28.58,11304.47
,20200618,11006.76,296.31,745.8,30.12,11303.07
,20200617,10958.01,289.09,683.22,26.11,11247.1
,20200616,10921.92,280.1,678.55,23.11,11202.02
,20200615,10850.39,272.66,681.77,21.93,11123.06
,20200612,10807.4,271.28,588.03,18.63,11078.69
,20200611,10809.74,274.84,655.66,20.09,11084.58
,20200610,10780.76,273.51,533.77,18.23,11054.27
,20200609,10760.35,272.06,549.43,19.41,11032.41
,20200608,10743.24,270.2,613.66,21.2,11013.44
,20200605,10698.18,267.7,542.31,19.03,10965.88
,20200604,10708.32,269.03,573.45,18.59,10977.35
,20200603,10688.97,268.6,703.65,21.03,10957.57
,20200602,10661.33,269.05,687.19,21.82,10930.38
,20200601,10619.97,268.99,723.97,21.8,10888.97
,20200529,10518.88,261.01,445.47,18.87,10779.89
,20200528,10546.25,258.56,469.13,20.98,10804.81
,20200527,10554.65,254.42,457.57,24.05,10809.07
,20200526,10559.29,251.14,430.13,21.68,10810.43
,20200525,10534.85,245.05,381.15,17.36,10779.9
,20200522,10532.63,246.64,479.16,20.61,10779.28
,20200521,10581.94,252.73,530.41,20.71,10834.68
,20200520,10588.37,255.13,603.7,21.13,10843.5
,20200519,10588.8,257.08,604.33,23.96,10845.88
,20200518,10552.81,252.11,653.1,24.83,10804.93
,20200515,10542.94,248.54,561.76,21.68,10791.48
,20200514,10548.57,248.72,540.08,19.6,10797.3
,20200513,10531.33,247.24,517.31,21.61,10778.57
,20200512,10500.51,240.49,534.48,21.73,10741.0
,20200511,10471.06,239.5,643.97,25.95,10710.56
,20200508,10409.4,233.46,653.04,22.49,10642.86
,20200507,10394.43,229.37,619.58,23.86,10623.8
,20200506,10334.91,222.77,692.52,23.4,10557.68
,20200430,10216.0,213.72,630.63,18.05,10429.72
,20200429,10285.15,217.96,470.67,18.86,10503.11
,20200428,10326.17,218.15,569.68,24.66,10544.32
,20200427,10368.86,217.32,456.25,19.98,10586.18
,20200424,10388.1,214.26,496.78,18.09,10602.36
,20200423,10453.31,218.8,578.49,20.93,10672.11
,20200422,10454.75,216.9,535.34,21.8,10671.65
,20200421,10424.63,210.56,578.26,20.72,10635.2
,20200420,10414.03,210.17,554.54,20.74,10624.2
,20200417,10376.81,204.98,673.2,22.57,10581.79
,20200416,10399.64,203.04,519.32,21.21,10602.67
,20200415,10378.34,203.26,557.84,19.63,10581.6
,20200414,10376.56,204.99,506.64,22.23,10581.55
,20200413,10373.6,199.98,431.9,18.74,10573.59
,20200410,10378.27,200.18,581.4,21.55,10578.46
,20200409,10444.55,203.41,623.15,24.55,10647.95
,20200408,10426.24,194.14,585.98,23.28,10620.38
,20200407,10429.54,190.91,696.95,23.54,10620.46
,20200403,10374.73,181.9,466.49,19.37,10556.64
,20200402,10443.17,185.73,529.72,21.88,10628.9
,20200401,10429.78,181.84,487.11,22.75,10611.62
,20200331,10474.06,177.14,464.33,22.85,10651.2
,20200330,10500.49,172.15,521.52,22.74,10672.64
,20200327,10537.05,176.01,544.37,24.9,10713.06
,20200326,10594.65,175.13,543.65,24.63,10769.79
,20200325,10636.51,171.0,700.12,27.55,10807.51
,20200324,10623.63,159.62,610.33,24.57,10783.26
,20200323,10631.96,155.68,550.65,26.3,10787.65
,20200320,10730.73,158.49,615.22,24.79,10889.22
,20200319,10788.89,155.1,751.62,27.25,10943.99
,20200318,10745.83,158.7,752.11,33.14,10904.53
,20200317,10837.27,149.67,743.3,24.97,10986.94
,20200316,10821.18,154.57,830.41,29.53,10975.75
,20200313,10994.3,157.27,883.84,26.9,11151.57
,20200312,11079.04,160.92,781.71,24.03,11239.96
,20200311,11113.12,163.11,951.73,27.72,11276.23
,20200310,11132.41,159.55,1096.11,27.16,11291.96
,20200309,11078.68,157.6,1050.84,26.38,11236.29
,20200306,11107.98,161.97,952.31,20.24,11269.95
,20200305,11150.44,170.14,1287.69,29.67,11320.58
,20200304,11051.31,160.57,1003.27,26.05,11211.88
,20200303,11020.23,159.86,1277.27,29.55,11180.09
,20200302,10962.82,152.38,1107.64,28.56,11115.2
,20200228,10878.6,144.33,1035.66,26.94,11022.94
,20200227,11092.32,154.95,1074.56,25.95,11247.27
,20200226,11108.98,153.39,1461.46,30.03,11262.36
,20200225,11077.7,153.31,1611.58,27.53,11231.0
,20200224,10963.32,150.77,1395.61,25.0,11114.1
,20200221,10828.06,145.64,1342.45,24.22,10973.7
,20200220,10755.69,141.54,1217.76,23.43,10897.22
,20200219,10645.76,134.75,1130.39,21.47,10780.51
,20200218,10620.39,130.26,1103.79,19.87,10750.65
,20200217,10507.96,128.05,1054.86,20.07,10636.01
,20200214,10389.28,120.66,872.74,19.53,10509.94
,20200213,10397.44,116.9,919.4,19.13,10514.35
,20200212,10372.38,113.37,848.12,20.45,10485.76
,20200211,10306.07,101.84,754.08,18.78,10407.9
,20200210,10325.06,92.87,890.87,14.3,10417.94
,20200207,10273.23,84.97,930.76,3.17,10358.2
,20200206,10238.62,85.44,939.87,3.38,10324.05
,20200205,10149.09,84.55,835.13,3.66,10233.65
,20200204,10141.07,82.21,835.32,1.71,10223.28
,20200203,10155.47,82.94,486.72,1.81,10238.42
,20200123,10269.1,100.71,787.19,10.4,10369.82
,20200122,10442.58,115.2,746.51,12.38,10557.78
,20200121,10444.15,120.37,725.04,11.62,10564.51
,20200120,10450.14,127.59,740.96,14.23,10577.73
,20200117,10411.3,126.22,596.56,12.47,10537.52
,20200116,10439.07,127.13,614.47,12.11,10566.2
,20200115,10430.76,132.06,635.63,13.62,10562.81
,20200114,10402.21,137.79,739.19,15.87,10540.0
,20200113,10376.59,137.89,719.43,15.99,10514.49
,20200110,10320.43,135.51,639.55,13.52,10455.95
,20200109,10332.69,139.11,731.96,16.64,10471.8
,20200108,10301.56,137.5,822.98,16.25,10439.06
,20200107,10270.87,144.59,759.46,17.74,10415.45
,20200106,10227.21,143.96,885.69,19.79,10371.17
,20200103,10122.11,138.98,717.29,13.17,10261.09
,20200102,10106.54,143.6,825.39,18.14,10250.14
,20191231,10054.69,137.38,538.15,13.34,10192.07
,20191230,10054.52,139.33,643.68,17.23,10193.85
,20191227,9994.82,135.96,651.2,14.73,10130.78
,20191226,10012.58,137.01,538.58,14.76,10149.6
,20191225,9983.06,135.12,517.07,14.31,10118.18
,20191224,9965.73,131.55,441.26,12.48,10097.28
,20191223,9966.83,129.83,514.48,12.87,10096.66
,20191220,9946.11,134.9,548.89,11.95,10081.02
,20191219,9968.63,137.74,572.45,13.06,10106.37
,20191218,9929.6,138.25,707.28,14.65,10067.85
,20191217,9854.67,138.61,820.57,16.06,9993.28
,20191216,9771.24,135.78,669.06,12.74,9907.02
,20191213,9678.4,134.67,528.81,13.25,9813.07
,20191212,9682.06,133.29,409.02,10.15,9815.35
,20191211,9667.31,135.19,435.36,14.38,9802.5
,20191210,9649.44,135.0,425.36,12.56,9784.44
,20191209,9626.76,132.79,446.06,11.54,9759.55
,20191206,9590.95,132.27,376.01,10.65,9723.22
,20191205,9588.33,131.96,397.79,12.96,9720.29
,20191204,9563.84,130.63,319.97,11.47,9694.47
,20191203,9555.75,130.69,302.25,11.64,9686.45
,20191202,9533.57,130.9,291.82,10.43,9664.48
,20191129,9519.79,130.31,291.2,9.22,9650.1
,20191128,9524.76,135.33,259.97,9.42,9660.09
,20191127,9537.52,135.54,308.17,10.52,9673.06
,20191126,9519.62,135.56,281.76,10.6,9655.18
,20191125,9550.82,134.84,361.6,12.49,9685.65
,20191122,9554.16,132.6,413.86,12.37,9686.76
,20191121,9592.18,135.36,309.88,11.1,9727.53
,20191120,9584.69,135.51,382.61,9.62,9720.2
,20191119,9578.01,137.52,379.86,10.31,9715.53
,20191118,9546.14,136.6,308.35,10.79,9682.75
,20191115,9535.12,134.08,333.0,10.79,9669.2
,20191114,9569.14,138.21,342.29,12.7,9707.35
,20191113,9549.83,136.22,308.69,11.7,9686.05
,20191112,9539.39,134.8,302.45,11.29,9674.19
,20191111,9545.23,134.47,360.48,10.64,9679.7
,20191108,9561.92,140.12,413.83,12.34,9702.04
,20191107,9580.72,142.76,361.92,11.06,9723.49
,20191106,9568.3,141.09,410.88,12.32,9709.39
,20191105,9566.95,141.18,446.78,14.04,9708.13
,20191104,9551.17,139.34,437.4,11.88,9690.51
,20191101,9531.88,136.9,390.27,13.39,9668.78
,20191031,9532.28,133.65,373.56,11.43,9665.93
,20191030,9553.82,133.98,390.14,12.03,9687.8
,20191029,9555.35,135.05,478.96,10.51,9690.4
,20191028,9562.0,137.34,503.26,13.03,9699.33
,20191025,9507.85,134.04,369.47,11.73,9641.89
,20191024,9504.68,135.78,303.18,10.67,9640.47
,20191023,9492.18,138.49,308.25,11.12,9630.66
,20191022,9485.34,138.26,294.14,10.6,9623.6
,20191021,9474.24,140.1,288.77,12.82,9614.34
,20191018,9471.23,140.02,345.47,10.27,9611.25
,20191017,9503.36,143.61,304.8,10.5,9646.97
,20191016,9502.45,142.55,373.7,12.58,9644.99
,20191015,9494.18,141.61,394.63,11.32,9635.79
,20191014,9507.62,143.07,534.09,14.99,9650.69
,20191011,9444.19,137.04,411.7,13.14,9581.24
,20191010,9467.81,133.34,377.38,13.91,9601.15
,20191009,9441.5,127.48,310.9,11.82,9568.98
,20191008,9426.17,124.8,333.9,13.84,9550.98
,20190930,9372.55,116.31,257.1,6.99,9488.86
,20190927,9473.83,121.87,324.8,8.01,9595.7
,20190926,9521.32,126.15,452.4,12.07,9647.47
,20190925,9572.46,130.07,466.45,12.76,9702.53
,20190924,9604.28,134.31,528.02,13.78,9738.59
,20190923,9604.52,134.41,476.52,12.1,9738.93
,20190920,9577.09,135.67,483.66,12.7,9712.76
,20190919,9602.01,135.63,459.54,14.55,9737.64
,20190918,9574.21,131.66,435.45,14.85,9705.87
,20190917,9562.27,129.88,547.54,12.89,9692.16
,20190916,9546.55,137.87,592.7,11.85,9684.42
,20190912,9468.39,136.64,503.12,13.13,9605.03
,20190911,9510.03,140.14,639.63,16.36,9650.16
,20190910,9480.21,137.68,714.17,12.32,9617.89
,20190909,9427.66,139.39,758.99,13.23,9567.05
,20190906,9317.64,135.47,602.77,13.54,9453.11
,20190905,9308.75,137.86,815.84,17.7,9446.61
,20190904,9242.4,134.94,582.81,13.41,9377.34
,20190903,9208.81,134.98,517.09,12.82,9343.79
,20190902,9181.57,132.76,511.79,13.07,9314.33
,20190830,9134.56,128.83,484.22,12.62,9263.4
,20190829,9145.53,127.39,417.28,11.48,9272.92
,20190828,9114.71,126.28,435.17,10.28,9241.0
,20190827,9087.6,128.27,497.66,14.31,9215.86
,20190826,9070.05,122.93,407.27,9.12,9192.98
,20190823,9030.21,125.98,402.51,12.76,9156.19
,20190822,9039.46,125.43,385.7,12.02,9164.89
,20190821,9005.97,123.86,395.62,12.98,9129.83
,20190820,8975.16,123.17,475.25,11.94,9098.33
,20190819,8930.3,124.16,566.35,16.57,9054.46
,20190816,8822.27,116.86,333.15,10.59,8939.13
,20190815,8822.42,123.19,290.55,14.13,8945.61
,20190814,8831.48,122.91,308.13,10.9,8954.39
,20190813,8822.4,122.95,248.96,11.57,8945.35
,20190812,8817.87,122.88,263.62,16.19,8940.75
,20190809,8808.17,117.83,247.54,13.78,8925.99
,20190808,8846.38,118.67,242.19,19.57,8965.05
,20190807,8865.22,112.12,232.89,16.18,8977.34
,20190806,8902.54,109.29,364.19,19.34,9011.83
,20190805,8950.15,111.22,307.35,15.44,9061.37
,20190802,8946.17,108.99,326.61,15.39,9055.16
,20190801,8980.59,109.95,270.29,11.69,9090.53
,20190731,8974.65,111.25,268.78,12.62,9085.9
,20190730,8979.45,110.8,306.25,11.67,9090.25
,20190729,8984.44,110.02,267.45,12.14,9094.45
,20190726,8960.02,107.84,256.92,10.7,9067.86
,20190725,8979.12,107.94,309.16,12.81,9087.06
,20190724,8974.42,103.85,304.01,12.53,9078.27
,20190723,8967.28,98.66,217.17,10.63,9065.94
,20190722,8982.5,98.13,267.45,16.92,9080.63
,20190719,9013.58,90.75,272.41,8.03,9104.34
,20190718,9035.39,91.71,270.82,8.64,9127.1
,20190717,9053.42,93.59,312.04,9.38,9147.0
,20190716,9043.95,92.12,261.09,6.43,9136.07
,20190715,9046.12,96.23,348.65,12.77,9142.35
,20190712,9023.12,93.25,241.39,8.58,9116.38
,20190711,9045.5,94.1,261.7,9.2,9139.6
,20190710,9068.1,92.6,239.0,8.8,9160.7
,20190709,9074.7,91.1,253.0,9.7,9165.7
,20190708,9084.9,90.7,365.8,11.3,9175.7
,20190705,9092.4,92.5,283.6,8.8,9184.8
,20190704,9113.3,94.0,342.8,11.1,9207.3
,20190703,9112.0,93.3,416.2,10.1,9205.3
,20190702,9083.4,94.7,433.7,10.9,9178.0
,20190701,9068.9,93.8,592.0,14.3,9162.8
,20190628,9019.4,88.4,315.1,9.9,9107.9
,20190627,9065.4,91.2,388.3,12.7,9156.6
,20190626,9062.3,86.7,284.4,10.0,9149.0
,20190625,9066.8,87.3,428.6,11.8,9154.1
,20190624,9051.0,88.5,403.9,10.4,9139.5
,20190621,9010.9,88.3,503.6,11.4,9099.2
,20190620,9020.1,90.6,527.4,16.7,9110.7
,20190619,8997.7,85.0,415.5,12.2,9082.7
,20190618,9006.0,80.6,212.5,7.9,9086.6
,20190617,9019.0,80.1,233.7,9.7,9099.1
,20190614,9018.6,77.9,303.3,7.6,9096.5
,20190613,9064.1,81.1,340.8,10.0,9145.2
,20190612,9047.5,79.6,412.7,9.4,9127.0
,20190611,9029.7,83.0,475.7,16.8,9112.7
,20190610,9012.8,77.0,274.8,12.2,9089.8
,20190606,9017.9,71.8,261.2,8.6,9089.7
,20190605,9073.3,76.5,291.3,10.6,9149.8
,20190604,9095.2,73.6,276.2,8.0,9168.8
,20190603,9131.6,77.1,326.0,10.4,9208.7
,20190531,9147.9,76.7,311.9,9.9,9224.6
,20190530,9184.5,77.6,333.5,10.3,9262.1
,20190529,9190.9,78.8,351.2,10.6,9269.7
,20190528,9187.6,78.3,371.8,11.8,9265.9
,20190527,9209.0,77.1,388.8,14.4,9286.0
,20190524,9163.7,72.6,260.9,9.7,9236.3
,20190523,9206.4,75.2,336.7,12.0,9281.6
,20190522,9234.6,76.6,346.1,11.4,9311.2
,20190521,9252.3,76.7,381.9,13.5,9329.0
,20190520,9242.2,73.0,349.4,12.9,9315.2
,20190517,9244.7,72.8,419.0,10.7,9317.5
,20190516,9299.3,79.9,419.8,13.0,9379.2
,20190515,9301.8,77.2,430.1,13.6,9379.0
,20190514,9300.2,72.9,328.3,12.1,9373.0
,20190513,9310.2,72.6,364.1,11.3,9382.8
,20190510,9342.3,76.1,538.6,19.3,9418.4
,20190509,9346.8,68.1,322.8,11.0,9414.9
,20190508,9362.6,71.8,364.8,13.0,9434.5
,20190507,9372.8,73.3,398.4,15.5,9446.1
,20190506,9419.6,71.2,547.7,17.5,9490.8
,20190430,9524.9,73.8,375.0,8.0,9598.6
,20190429,9643.0,82.0,520.7,15.5,9725.0
,20190426,9738.9,81.1,533.5,11.6,9820.0
,20190425,9769.2,88.3,636.6,13.2,9857.5
,20190424,9822.7,91.8,618.4,12.5,9914.4
,20190423,9784.9,93.4,653.7,15.0,9878.2
,20190422,9800.9,94.0,834.4,14.6,9894.9
,20190419,9755.8,95.8,744.0,14.0,9851.5
,20190418,9741.5,95.1,736.1,12.5,9836.6
,20190417,9718.7,94.8,825.1,14.5,9813.5
,20190416,9664.8,95.2,809.1,18.8,9760.0
,20190415,9591.1,93.3,762.9,18.0,9684.3
,20190412,9571.5,89.0,592.0,12.9,9660.5
,20190411,9599.6,92.5,775.2,13.5,9692.1
,20190410,9602.8,98.2,916.3,18.3,9701.0
,20190409,9556.0,96.6,856.2,16.8,9652.5
,20190408,9511.4,97.9,1180.5,18.5,9609.2
,20190404,9370.1,95.5,1066.6,15.9,9465.6
,20190403,9353.6,97.1,982.4,18.6,9450.7
,20190402,9294.5,93.3,1097.2,15.0,9387.9
,20190401,9214.8,96.6,1109.9,20.1,9311.4
,20190329,9132.2,88.9,842.8,19.5,9221.1
,20190328,9113.9,84.6,619.6,13.0,9198.5
,20190327,9105.5,85.1,610.4,14.0,9190.6
,20190326,9083.3,83.1,699.8,13.0,9166.4
,20190325,9095.0,87.8,833.8,13.7,9182.8
,20190322,9016.8,89.8,783.1,13.3,9106.6
,20190321,9022.8,92.1,942.4,16.0,9114.8
,20190320,8928.0,91.5,788.3,16.5,9019.6
,20190319,8891.4,89.2,782.2,12.2,8980.6
,20190318,8835.8,90.5,850.8,17.5,8926.4
,20190315,8773.2,84.0,698.9,14.1,8857.1
,20190314,8800.0,82.4,738.7,13.5,8882.4
,20190313,8811.6,86.3,1013.2,15.9,8898.0
,20190312,8772.4,88.4,1152.5,17.1,8860.8
,20190311,8684.6,85.2,964.2,16.4,8769.8
,20190308,8551.4,82.9,1167.7,15.3,8634.3
,20190307,8495.0,90.8,1249.3,15.8,8585.8
,20190306,8332.9,93.2,1157.9,17.3,8426.1
,20190305,8203.1,89.3,926.3,12.5,8292.3
,20190304,8070.4,90.1,1115.2,18.9,8160.5
,20190301,7962.3,82.7,649.5,12.6,8045.0
,20190228,7965.0,80.5,616.1,9.7,8045.5
,20190227,7947.8,83.2,911.4,13.7,8031.1
,20190226,7849.2,84.7,1140.7,14.2,7933.8
,20190225,7751.7,87.3,1101.9,16.9,7839.0
,20190222,7572.1,78.5,614.3,10.4,7650.6
,20190221,7517.8,77.9,580.9,11.2,7595.7
,20190220,7480.3,75.7,459.2,8.4,7556.0
,20190219,7435.0,75.1,565.7,8.6,7510.1
,20190218,7375.0,76.4,507.4,11.6,7451.4
,20190215,7323.9,68.3,381.0,5.1,7392.2
,20190214,7281.1,72.4,378.9,6.4,7353.4
,20190213,7243.3,72.5,449.8,10.3,7315.8
,20190212,7193.0,67.6,320.5,7.6,7260.6
,20190211,7160.0,65.7,291.2,6.7,7225.7
,20190201,7109.3,60.4,180.9,3.0,7169.7
,20190131,7219.0,62.8,203.1,5.0,7281.8
,20190130,7270.5,64.1,159.6,3.8,7334.6
,20190129,7303.9,67.8,207.7,6.1,7371.6
,20190128,7330.1,69.4,221.2,5.5,7399.5
,20190125,7351.1,69.8,216.4,5.4,7420.8
,20190124,7403.0,70.3,223.7,6.5,7473.3
,20190123,7410.4,68.9,167.6,4.4,7479.3
,20190122,7414.8,69.2,212.3,4.9,7484.0
,20190121,7399.7,72.7,244.3,5.8,7472.3
,20190118,7402.3,72.5,241.1,6.6,7474.7
,20190117,7434.9,72.7,218.7,5.6,7507.6
,20190116,7447.2,73.0,213.8,5.3,7520.2
,20190115,7471.0,73.7,239.9,8.1,7544.7
,20190114,7477.9,71.7,192.5,5.0,7549.6
,20190111,7472.6,72.1,200.3,5.5,7544.7
,20190110,7490.2,72.1,220.8,5.4,7562.3
,20190109,7493.4,74.3,290.3,8.2,7567.7
,20190108,7504.1,72.9,215.2,6.3,7577.0
,20190107,7509.8,72.1,266.5,6.4,7581.9
,20190104,7501.8,70.1,253.4,7.0,7571.9
,20190103,7489.8,68.3,167.8,6.2,7558.1
,20190102,7497.7,66.9,158.6,4.7,7564.5
,20181228,7489.9,67.9,140.1,4.8,7557.8
,20181227,7551.8,70.9,182.5,5.8,7622.7
,20181226,7560.0,69.8,155.1,5.7,7629.8
,20181225,7565.6,70.2,199.0,7.8,7635.9
,20181224,7578.3,70.0,145.3,5.9,7648.2
,20181221,7576.6,68.6,158.1,4.9,7645.2
,20181220,7595.5,71.3,178.2,5.9,7666.9
,20181219,7581.9,72.3,142.6,4.5,7654.2
,20181218,7599.7,74.8,164.3,5.7,7674.5
,20181217,7598.8,76.2,174.6,4.9,7675.1
,20181214,7589.1,76.9,202.2,5.2,7666.0
,20181213,7627.7,81.4,241.4,7.9,7709.1
,20181212,7626.9,78.5,153.7,4.9,7705.4
,20181211,7634.7,77.3,149.1,4.2,7712.0
,20181210,7639.5,78.7,172.3,5.9,7718.2
,20181207,7631.7,79.3,166.0,5.1,7711.0
,20181206,7646.5,80.8,243.8,6.9,7727.3
,20181205,7632.4,83.7,242.7,7.1,7716.1
,20181204,7631.0,84.3,257.4,6.6,7715.3
,20181203,7630.0,84.5,349.1,8.3,7714.5
,20181130,7621.1,80.3,183.1,6.7,7701.4
,20181129,7647.5,80.1,227.1,6.7,7727.6
,20181128,7671.5,81.4,223.3,6.8,7752.9
,20181127,7676.7,81.2,179.8,6.4,7757.9
,20181126,7677.8,80.2,178.8,7.9,7758.0
,20181123,7687.9,77.4,250.2,5.7,7765.3
,20181122,7739.2,83.2,230.1,7.9,7822.4
,20181121,7737.1,81.2,272.0,7.4,7818.3
,20181120,7733.5,81.8,356.8,7.8,7815.3
,20181119,7709.3,84.3,388.4,8.0,7793.7
,20181116,7678.8,83.9,397.7,7.2,7762.7
,20181115,7690.6,85.9,321.3,8.5,7776.5
,20181114,7670.5,84.1,325.2,7.3,7754.6
,20181113,7650.4,85.5,377.0,9.6,7736.0
,20181112,7639.1,83.6,263.9,7.9,7722.7
,20181109,7614.0,80.3,200.8,6.0,7694.3
,20181108,7616.8,83.1,219.3,8.1,7699.9
,20181107,7623.2,82.5,264.7,7.9,7705.7
,20181106,7621.1,83.4,238.0,7.9,7704.5
,20181105,7610.4,83.5,316.4,7.5,7693.9
,20181102,7591.1,85.6,357.7,9.8,7676.6
,20181101,7617.6,83.9,310.4,10.1,7701.5
,20181031,7621.1,82.0,243.1,9.3,7703.1
,20181030,7629.1,80.8,248.5,11.1,7709.9
,20181029,7650.8,77.4,204.2,8.1,7728.2
,20181026,7642.2,78.8,219.4,7.5,7721.0
,20181025,7658.4,80.7,233.8,9.3,7739.1
,20181024,7666.7,80.9,240.9,11.3,7747.6
,20181023,7666.1,78.4,291.6,10.0,7744.5
,20181022,7655.4,80.4,355.3,11.7,7735.7
,20181019,7648.6,74.5,208.3,8.5,7723.1
,20181018,7699.7,72.7,154.8,6.9,7772.3
,20181017,7750.7,73.8,190.9,7.9,7824.5
,20181016,7796.0,73.0,168.9,7.7,7869.0
,20181015,7880.9,73.1,164.3,6.7,7954.0
,20181012,7930.8,73.0,212.1,8.5,8003.7
,20181011,8056.5,72.7,266.5,8.7,8129.3
,20181010,8197.8,77.0,179.7,6.3,8274.7
,20181009,8199.9,76.8,178.1,7.2,8276.7
,20181008,8199.7,74.8,275.7,7.0,8274.4
,20180928,8151.6,76.6,198.9,4.8,8228.1
,20180927,8232.7,77.6,210.0,4.9,8310.2
,20180926,8257.9,80.0,253.9,8.7,8337.9
,20180925,8274.9,76.8,211.6,5.1,8351.7
,20180921,8263.6,79.0,264.6,7.6,8342.6
,20180920,8305.9,77.9,174.5,4.5,8383.8
,20180919,8328.7,79.0,238.2,8.4,8407.6
,20180918,8358.0,77.4,203.7,8.8,8435.4
,20180917,8359.3,73.5,141.9,5.6,8432.8
,20180914,8377.9,73.8,166.5,7.2,8451.7
,20180913,8420.1,73.3,204.9,6.3,8493.4
,20180912,8423.2,72.6,158.1,4.8,8495.7
,20180911,8421.3,73.5,155.9,5.8,8494.8
,20180910,8432.6,74.4,174.8,5.7,8507.0
,20180907,8460.2,75.3,199.3,6.0,8535.5
,20180906,8492.6,76.0,189.0,5.7,8568.5
,20180905,8490.6,76.3,193.7,5.3,8566.9
,20180904,8497.5,77.6,217.4,6.2,8575.1
,20180903,8496.3,75.9,177.1,6.5,8572.2
,20180831,8501.9,73.9,173.4,6.0,8575.8
,20180830,8540.4,74.9,192.2,4.7,8615.3
,20180829,8547.3,75.8,193.1,5.1,8623.1
,20180828,8545.3,75.6,223.0,5.2,8621.0
,20180827,8550.0,76.6,263.4,7.2,8626.6
,20180824,8548.8,74.6,176.7,6.0,8623.4
,20180823,8575.8,75.4,203.3,6.6,8651.3
,20180822,8574.0,74.4,158.5,5.3,8648.5
,20180821,8591.5,75.5,206.2,7.4,8667.0
,20180820,8620.7,73.4,195.8,7.6,8694.1
,20180817,8639.0,71.4,195.5,6.7,8710.3
,20180816,8674.7,73.5,215.8,7.3,8748.2
,20180815,8675.6,73.7,211.6,7.4,8749.3
,20180814,8679.2,73.1,204.6,6.0,8752.3
,20180813,8673.3,73.0,243.2,6.9,8746.3
,20180810,8661.2,72.4,207.6,5.0,8733.6
,20180809,8694.0,75.1,279.5,8.4,8769.1
,20180808,8687.6,73.8,220.2,7.4,8761.3
,20180807,8715.5,75.0,243.9,10.0,8790.5
,20180806,8736.1,70.6,210.3,8.2,8806.7
,20180803,8763.9,70.4,189.6,6.8,8834.2
,20180802,8805.9,72.1,283.2,8.1,8878.0
,20180801,8826.2,75.5,253.4,8.6,8901.8
,20180731,8842.5,74.4,198.5,6.1,8916.9
,20180730,8848.3,74.5,246.6,6.9,8922.8
,20180727,8850.0,74.2,220.9,6.0,8924.1
,20180726,8877.0,75.2,293.6,7.5,8952.2
,20180725,8856.1,76.2,316.0,7.6,8932.3
,20180724,8845.2,75.3,424.9,8.7,8920.5
,20180723,8847.1,75.3,332.6,10.4,8922.3
,20180720,8863.3,72.9,272.0,9.4,8936.2
,20180719,8891.2,70.0,216.4,7.3,8961.2
,20180718,8910.2,69.3,242.6,6.9,8979.5
,20180717,8918.0,68.5,231.8,6.7,8986.4
,20180716,8908.7,69.7,236.7,6.7,8978.4
,20180713,8905.2,69.3,246.3,5.6,8974.5
,20180712,8940.8,70.9,318.8,7.7,9011.7
,20180711,8919.3,69.4,225.5,7.8,8988.7
,20180710,8962.0,71.0,229.1,7.4,9033.0
,20180709,8968.8,69.4,235.5,8.0,9038.2
,20180706,8987.2,66.5,255.2,9.5,9053.7
,20180705,9022.9,66.0,207.4,8.8,9089.0
,20180704,9071.9,65.8,200.4,8.1,9137.6
,20180703,9125.3,66.1,300.5,10.5,9191.4
,20180702,9109.7,65.6,263.7,9.1,9175.3
,20180629,9127.7,65.6,259.8,8.6,9193.3
,20180628,9143.7,63.7,208.8,6.8,9207.4
,20180627,9163.5,65.1,234.1,8.9,9228.6
,20180626,9177.9,63.4,240.6,7.0,9241.3
,20180625,9172.8,64.1,216.6,8.4,9237.0
,20180622,9193.8,60.9,208.4,5.6,9254.7
,20180621,9241.8,63.9,264.3,9.2,9305.7
,20180620,9316.9,61.5,251.5,7.2,9378.4
,20180619,9374.4,64.4,343.8,12.0,9438.8
,20180615,9589.5,63.6,252.5,7.0,9653.2
,20180614,9672.3,66.3,252.4,8.3,9738.6
,20180613,9676.6,64.3,241.9,6.8,9740.8
,20180612,9702.3,65.7,271.1,8.3,9768.0
,20180611,9705.4,63.2,225.7,7.0,9768.6
,20180608,9721.6,61.5,255.8,6.0,9783.1
,20180607,9754.1,64.6,286.1,6.8,9818.7
,20180606,9754.2,64.1,272.9,7.2,9818.3
,20180605,9760.5,63.3,293.2,7.2,9823.8
,20180604,9759.6,61.9,256.3,7.3,9821.5
,20180601,9784.5,60.6,270.1,6.8,9845.1
,20180531,9829.0,61.6,310.2,7.6,9890.6
,20180530,9838.7,59.1,320.4,7.1,9897.8
,20180529,9883.6,60.6,324.4,7.5,9944.1
,20180528,9897.2,59.3,309.1,6.4,9956.4
,20180525,9891.6,58.1,299.6,5.6,9949.7
,20180524,9926.4,58.9,309.5,5.8,9985.2
,20180523,9909.0,59.0,371.3,6.6,9968.0
